AgentId;TimeStep;OfferedPowerInMW;AwardedPowerInMWH;CostsInEUR;ReceivedMoneyInEUR
20150100021;947268005;;2879.530108;5471.1072052;
20150100021;947271577;2879.530108;;;
20150100021;947271605;;2879.530108;5471.1072052;
20150100021;947275177;2879.530108;;;
20150100021;947275205;;2879.530108;5471.1072052;
20150100021;947278777;2879.530108;;;
20150100021;947278805;;2879.530108;5471.1072052;
20150100021;947282377;2879.530108;;;
20150100021;947282405;;2879.530108;5471.1072052;
20150100021;947285977;2879.530108;;;
20150100021;947286005;;2879.530108;5471.1072052;
20150100021;947289577;2879.530108;;;
20150100021;947289605;;2879.530108;5471.1072052;
20150100021;947293177;2879.530108;;;
20150100021;947293205;;2879.530108;5471.1072052;
20150100021;947296777;2879.530108;;;
20150100021;947296805;;2879.530108;5471.1072052;
20150100021;947300377;2879.530108;;;
20150100021;947300405;;2879.530108;5471.1072052;
20150100021;947303977;2879.530108;;;
20150100021;947304005;;2879.530108;5471.1072052;
20150100021;947307577;2879.530108;;;
20150100021;947307605;;2879.530108;5471.1072052;
20150100021;947311177;2879.530108;;;
20150100021;947311205;;2879.530108;5471.1072052;
20150100021;947314777;2879.530108;;;
20150100021;947314805;;2879.530108;5471.1072052;
20150100021;947318377;2879.530108;;;
20150100021;947318405;;2879.530108;5471.1072052;
20150100021;947321977;2879.530108;;;
20150100021;947322005;;2879.530108;5471.1072052;
20150100021;947325577;2879.530108;;;
20150100021;947325605;;2879.530108;5471.1072052;
20150100021;947329177;2879.530108;;;
20150100021;947329205;;2879.530108;5471.1072052;
20150100021;947332777;2879.530108;;;
20150100021;947332805;;2879.530108;5471.1072052;
20150100021;947336377;2879.530108;;;
20150100021;947336405;;2879.530108;5471.1072052;
20150100021;947339977;2879.530108;;;
20150100021;947340005;;2879.530108;5471.1072052;
20150100021;947343577;2879.530108;;;
20150100021;947343605;;2879.530108;5471.1072052;
20150100021;947347177;2879.530108;;;
20150100021;947347205;;2879.530108;5471.1072052;
20150100021;947350777;2879.530108;;;
20150100021;947350805;;2879.530108;5471.1072052;
20150100021;947354377;2879.530108;;;
20150100021;947354405;;2879.530108;5471.1072052;
20150100021;947357977;2879.530108;;;
20150100021;947358005;;2879.530108;5471.1072052;
20150100021;947361577;2879.530108;;;
20150100021;947361605;;2879.530108;5471.1072052;
20150100021;947365177;2879.530108;;;
20150100021;947365205;;2879.530108;5471.1072052;
20150100021;947368777;2879.530108;;;
20150100021;947368805;;2879.530108;5471.1072052;
20150100021;947372377;2879.530108;;;
20150100021;947372405;;2879.530108;5471.1072052;
20150100021;947375977;2879.530108;;;
20150100021;947376005;;2879.530108;5471.1072052;
20150100021;947379577;2879.530108;;;
20150100021;947379605;;2879.530108;5471.1072052;
20150100021;947383177;2879.530108;;;
20150100021;947383205;;2879.530108;5471.1072052;
20150100021;947386777;2879.530108;;;
20150100021;947386805;;2879.530108;5471.1072052;
20150100021;947390377;2879.530108;;;
20150100021;947390405;;2879.530108;5471.1072052;
20150100021;947393977;2879.530108;;;
20150100021;947394005;;2879.530108;5471.1072052;
20150100021;947397577;2879.530108;;;
20150100021;947397605;;2879.530108;5471.1072052;
20150100021;947401177;2879.530108;;;
20150100021;947401205;;2879.530108;5471.1072052;
20150100021;947404777;2879.530108;;;
20150100021;947404805;;2879.530108;5471.1072052;
20150100021;947408377;2879.530108;;;
20150100021;947408405;;2879.530108;5471.1072052;
20150100021;947411977;2879.530108;;;
20150100021;947412005;;2879.530108;5471.1072052;
20150100021;947415577;2879.530108;;;
20150100021;947415605;;2879.530108;5471.1072052;
20150100021;947419177;2879.530108;;;
20150100021;947419205;;2879.530108;5471.1072052;
20150100021;947422777;2879.530108;;;
20150100021;947422805;;2879.530108;5471.1072052;
20150100021;947426377;2879.530108;;;
20150100021;947426405;;2879.530108;5471.1072052;
20150100021;947429977;2879.530108;;;
20150100021;947430005;;2879.530108;5471.1072052;
20150100021;947433577;2879.530108;;;
20150100021;947433605;;2879.530108;5471.1072052;
20150100021;947437177;2879.530108;;;
20150100021;947437205;;2879.530108;5471.1072052;
20150100021;947440777;2879.530108;;;
20150100021;947440805;;2879.530108;5471.1072052;
20150100021;947444377;2879.530108;;;
20150100021;947444405;;2879.530108;5471.1072052;
20150100021;947447977;2879.530108;;;
20150100021;947448005;;2879.530108;5471.1072052;
20150100021;947451577;2879.530108;;;
20150100021;947451605;;2879.530108;5471.1072052;
20150100021;947455177;2879.530108;;;
20150100021;947455205;;2879.530108;5471.1072052;
20150100021;947458777;2879.530108;;;
20150100021;947458805;;2879.530108;5471.1072052;
20150100021;947462377;2879.530108;;;
20150100021;947462405;;2879.530108;5471.1072052;
20150100021;947465977;2879.530108;;;
20150100021;947466005;;2879.530108;5471.1072052;
20150100021;947469577;2879.530108;;;
20150100021;947469605;;2879.530108;5471.1072052;
20150100021;947473177;2879.530108;;;
20150100021;947473205;;2879.530108;5471.1072052;
20150100021;947476777;2879.530108;;;
20150100021;947476805;;2879.530108;5471.1072052;
20150100021;947480377;2879.530108;;;
20150100021;947480405;;2879.530108;5471.1072052;
20150100021;947483977;2879.530108;;;
20150100021;947484005;;2879.530108;5471.1072052;
20150100021;947487577;2879.530108;;;
20150100021;947487605;;2879.530108;5471.1072052;
20150100021;947491177;2879.530108;;;
20150100021;947491205;;2879.530108;5471.1072052;
20150100021;947494777;2879.530108;;;
20150100021;947494805;;2879.530108;5471.1072052;
20150100021;947498377;2879.530108;;;
20150100021;947498405;;2879.530108;5471.1072052;
20150100021;947501977;2879.530108;;;
20150100021;947502005;;2879.530108;5471.1072052;
20150100021;947505577;2879.530108;;;
20150100021;947505605;;2879.530108;5471.1072052;
20150100021;947509177;2879.530108;;;
20150100021;947509205;;2879.530108;5471.1072052;
20150100021;947512777;2879.530108;;;
20150100021;947512805;;2879.530108;5471.1072052;
20150100021;947516377;2879.530108;;;
20150100021;947516405;;2879.530108;5471.1072052;
20150100021;947519977;2879.530108;;;
20150100021;947520005;;2879.530108;5471.1072052;
20150100021;947523577;2879.530108;;;
20150100021;947523605;;2879.530108;5471.1072052;
20150100021;947527177;2879.530108;;;
20150100021;947527205;;2879.530108;5471.1072052;
20150100021;947530777;2879.530108;;;
20150100021;947530805;;2879.530108;5471.1072052;
20150100021;947534377;2879.530108;;;
20150100021;947534405;;2879.530108;5471.1072052;
20150100021;947537977;2879.530108;;;
20150100021;947538005;;2879.530108;5471.1072052;
20150100021;947541577;2879.530108;;;
20150100021;947541605;;2879.530108;5471.1072052;
20150100021;947545177;2879.530108;;;
20150100021;947545205;;2879.530108;5471.1072052;
20150100021;947548777;2879.530108;;;
20150100021;947548805;;2879.530108;5471.1072052;
20150100021;947552377;2879.530108;;;
20150100021;947552405;;2879.530108;5471.1072052;
20150100021;947555977;2879.530108;;;
20150100021;947556005;;2879.530108;5471.1072052;
20150100021;947559577;2879.530108;;;
20150100021;947559605;;2879.530108;5471.1072052;
20150100021;947563177;2879.530108;;;
20150100021;947563205;;2879.530108;5471.1072052;
20150100021;947566777;2879.530108;;;
20150100021;947566805;;2879.530108;5471.1072052;
20150100021;947570377;2879.530108;;;
20150100021;947570405;;2879.530108;5471.1072052;
20150100021;947573977;2879.530108;;;
20150100021;947574005;;2879.530108;5471.1072052;
20150100021;947577577;2879.530108;;;
20150100021;947577605;;2879.530108;5471.1072052;
20150100021;947581177;2879.530108;;;
20150100021;947581205;;2879.530108;5471.1072052;
20150100021;947584777;2879.530108;;;
20150100021;947584805;;2879.530108;5471.1072052;
20150100021;947588377;2879.530108;;;
20150100021;947588405;;2879.530108;5471.1072052;
20150100021;947591977;2879.530108;;;
20150100021;947592005;;2879.530108;5471.1072052;
20150100021;947595577;2879.530108;;;
20150100021;947595605;;2879.530108;5471.1072052;
20150100021;947599177;2879.530108;;;
20150100021;947599205;;2879.530108;5471.1072052;
20150100021;947602777;2879.530108;;;
20150100021;947602805;;2879.530108;5471.1072052;
20150100021;947606377;2879.530108;;;
20150100021;947606405;;2879.530108;5471.1072052;
20150100021;947609977;2879.530108;;;
20150100021;947610005;;2879.530108;5471.1072052;
20150100021;947613577;2879.530108;;;
20150100021;947613605;;2879.530108;5471.1072052;
20150100021;947617177;2879.530108;;;
20150100021;947617205;;2879.530108;5471.1072052;
20150100021;947620777;2879.530108;;;
20150100021;947620805;;2879.530108;5471.1072052;
20150100021;947624377;2879.530108;;;
20150100021;947624405;;2879.530108;5471.1072052;
20150100021;947627977;2879.530108;;;
20150100021;947628005;;2879.530108;5471.1072052;
20150100021;947631577;2879.530108;;;
20150100021;947631605;;2879.530108;5471.1072052;
20150100021;947635177;2879.530108;;;
20150100021;947635205;;2879.530108;5471.1072052;
20150100021;947638777;2879.530108;;;
20150100021;947638805;;2879.530108;5471.1072052;
20150100021;947642377;2879.530108;;;
20150100021;947642405;;2879.530108;5471.1072052;
20150100021;947645977;2879.530108;;;
20150100021;947646005;;2879.530108;5471.1072052;
20150100021;947649577;2879.530108;;;
20150100021;947649605;;2879.530108;5471.1072052;
20150100021;947653177;2879.530108;;;
20150100021;947653205;;2879.530108;5471.1072052;
20150100021;947656777;2879.530108;;;
20150100021;947656805;;2879.530108;5471.1072052;
20150100021;947660377;2879.530108;;;
20150100021;947660405;;2879.530108;5471.1072052;
20150100021;947663977;2879.530108;;;
20150100021;947664005;;2879.530108;5471.1072052;
20150100021;947667577;2879.530108;;;
20150100021;947667605;;2879.530108;5471.1072052;
20150100021;947671177;2879.530108;;;
20150100021;947671205;;2879.530108;5471.1072052;
20150100021;947674777;2879.530108;;;
20150100021;947674805;;2879.530108;5471.1072052;
20150100021;947678377;2879.530108;;;
20150100021;947678405;;2879.530108;5471.1072052;
20150100021;947681977;2879.530108;;;
20150100021;947682005;;2879.530108;5471.1072052;
20150100021;947685577;2879.530108;;;
20150100021;947685605;;2879.530108;5471.1072052;
20150100021;947689177;2879.530108;;;
20150100021;947689205;;2879.530108;5471.1072052;
20150100021;947692777;2879.530108;;;
20150100021;947692805;;2879.530108;5471.1072052;
20150100021;947696377;2879.530108;;;
20150100021;947696405;;2879.530108;5471.1072052;
20150100021;947699977;2879.530108;;;
20150100021;947700005;;2879.530108;5471.1072052;
20150100021;947703577;2879.530108;;;
20150100021;947703605;;2879.530108;5471.1072052;
20150100021;947707177;2879.530108;;;
20150100021;947707205;;2879.530108;5471.1072052;
20150100021;947710777;2879.530108;;;
20150100021;947710805;;2879.530108;5471.1072052;
20150100021;947714377;2879.530108;;;
20150100021;947714405;;2879.530108;5471.1072052;
20150100021;947717977;2879.530108;;;
20150100021;947718005;;2879.530108;5471.1072052;
20150100021;947721577;2879.530108;;;
20150100021;947721605;;2879.530108;5471.1072052;
20150100021;947725177;2879.530108;;;
20150100021;947725205;;2879.530108;5471.1072052;
20150100021;947728777;2879.530108;;;
20150100021;947728805;;2879.530108;5471.1072052;
20150100021;947732377;2879.530108;;;
20150100021;947732405;;2879.530108;5471.1072052;
20150100021;947735977;2879.530108;;;
20150100021;947736005;;2879.530108;5471.1072052;
20150100021;947739577;2879.530108;;;
20150100021;947739605;;2879.530108;5471.1072052;
20150100021;947743177;2879.530108;;;
20150100021;947743205;;2879.530108;5471.1072052;
20150100021;947746777;2879.530108;;;
20150100021;947746805;;2879.530108;5471.1072052;
20150100021;947750377;2879.530108;;;
20150100021;947750405;;2879.530108;5471.1072052;
20150100021;947753977;2879.530108;;;
20150100021;947754005;;2879.530108;5471.1072052;
20150100021;947757577;2879.530108;;;
20150100021;947757605;;2879.530108;5471.1072052;
20150100021;947761177;2879.530108;;;
20150100021;947761205;;2879.530108;5471.1072052;
20150100021;947764777;2879.530108;;;
20150100021;947764805;;2879.530108;5471.1072052;
20150100021;947768377;2879.530108;;;
20150100021;947768405;;2879.530108;5471.1072052;
20150100021;947771977;2879.530108;;;
20150100021;947772005;;2879.530108;5471.1072052;
20150100021;947775577;2879.530108;;;
20150100021;947775605;;2879.530108;5471.1072052;
20150100021;947779177;2879.530108;;;
20150100021;947779205;;2879.530108;5471.1072052;
20150100021;947782777;2879.530108;;;
20150100021;947782805;;2879.530108;5471.1072052;
20150100021;947786377;2879.530108;;;
20150100021;947786405;;2879.530108;5471.1072052;
20150100021;947789977;2879.530108;;;
20150100021;947790005;;2879.530108;5471.1072052;
20150100021;947793577;2879.530108;;;
20150100021;947793605;;2879.530108;5471.1072052;
20150100021;947797177;2879.530108;;;
20150100021;947797205;;2879.530108;5471.1072052;
20150100021;947800777;2879.530108;;;
20150100021;947800805;;2879.530108;5471.1072052;
20150100021;947804377;2879.530108;;;
20150100021;947804405;;2879.530108;5471.1072052;
20150100021;947807977;2879.530108;;;
20150100021;947808005;;2879.530108;5471.1072052;
20150100021;947811577;2879.530108;;;
20150100021;947811605;;2879.530108;5471.1072052;
20150100021;947815177;2879.530108;;;
20150100021;947815205;;2879.530108;5471.1072052;
20150100021;947818777;2879.530108;;;
20150100021;947818805;;2879.530108;5471.1072052;
20150100021;947822377;2879.530108;;;
20150100021;947822405;;2879.530108;5471.1072052;
20150100021;947825977;2879.530108;;;
20150100021;947826005;;2879.530108;5471.1072052;
20150100021;947829577;2879.530108;;;
20150100021;947829605;;2879.530108;5471.1072052;
20150100021;947833177;2879.530108;;;
20150100021;947833205;;2879.530108;5471.1072052;
20150100021;947836777;2879.530108;;;
20150100021;947836805;;2879.530108;5471.1072052;
20150100021;947840377;2879.530108;;;
20150100021;947840405;;2879.530108;5471.1072052;
20150100021;947843977;2879.530108;;;
20150100021;947844005;;2879.530108;5471.1072052;
20150100021;947847577;2879.530108;;;
20150100021;947847605;;2879.530108;5471.1072052;
20150100021;947851177;2879.530108;;;
20150100021;947851205;;2879.530108;5471.1072052;
20150100021;947854777;2879.530108;;;
20150100021;947854805;;2879.530108;5471.1072052;
20150100021;947858377;2879.530108;;;
20150100021;947858405;;2879.530108;5471.1072052;
20150100021;947861977;2879.530108;;;
20150100021;947862005;;2879.530108;5471.1072052;
20150100021;947865577;2879.530108;;;
20150100021;947865605;;2879.530108;5471.1072052;
20150100021;947869177;2879.530108;;;
20150100021;947869205;;2879.530108;5471.1072052;
20150100021;947872777;2879.530108;;;
20150100021;947872805;;2879.530108;5471.1072052;
20150100021;947876377;2879.530108;;;
20150100021;947876405;;2879.530108;5471.1072052;
20150100021;947879977;2879.530108;;;
20150100021;947880005;;2879.530108;5471.1072052;
20150100021;947883577;2879.530108;;;
20150100021;947883605;;2879.530108;5471.1072052;
20150100021;947887177;2879.530108;;;
20150100021;947887205;;2879.530108;5471.1072052;
20150100021;947890777;2879.530108;;;
20150100021;947890805;;2879.530108;5471.1072052;
20150100021;947894377;2879.530108;;;
20150100021;947894405;;2879.530108;5471.1072052;
20150100021;947897977;2879.530108;;;
20150100021;947898005;;2879.530108;5471.1072052;
20150100021;947901577;2879.530108;;;
20150100021;947901605;;2879.530108;5471.1072052;
20150100021;947905177;2879.530108;;;
20150100021;947905205;;2879.530108;5471.1072052;
20150100021;947908777;2879.530108;;;
20150100021;947908805;;2879.530108;5471.1072052;
20150100021;947912377;2879.530108;;;
20150100021;947912405;;2879.530108;5471.1072052;
20150100021;947915977;2879.530108;;;
